#Time (us) ; Current (mA) ; Voltage (V) ; PC ; IRQ 
2684654613 ; 2.01081 ; 3.30482 ; 0 ; 0
2684654773 ; 2.05829 ; 3.30482 ; 0 ; 0
2684654933 ; 2.02298 ; 3.30482 ; 0 ; 0
2684655093 ; 2.06072 ; 3.30482 ; 0 ; 0
2684655253 ; 2.01933 ; 3.30482 ; 0 ; 0
2684655413 ; 2.03272 ; 3.30482 ; 0 ; 0
2684655573 ; 2.06194 ; 3.30482 ; 0 ; 0
2684655733 ; 2.04003 ; 3.30482 ; 0 ; 0
2684655893 ; 2.05342 ; 3.30482 ; 0 ; 0
2684656053 ; 2.04855 ; 3.30482 ; 0 ; 0
2684656213 ; 2.04124 ; 3.30482 ; 0 ; 0
2684656373 ; 2.05829 ; 3.30482 ; 0 ; 0
2684656533 ; 2.07533 ; 3.30482 ; 0 ; 0
2684656693 ; 2.0315 ; 3.30482 ; 0 ; 0
2684656853 ; 2.05342 ; 3.30482 ; 0 ; 0
2684657013 ; 2.05585 ; 3.30482 ; 0 ; 0
2684657173 ; 2.06925 ; 3.30482 ; 0 ; 0
2684657333 ; 2.05829 ; 3.30482 ; 0 ; 0
2684657493 ; 2.07412 ; 3.30482 ; 0 ; 0
2684657653 ; 2.05585 ; 3.30482 ; 0 ; 0
2684657813 ; 2.06925 ; 3.30482 ; 0 ; 0
2684657973 ; 2.05829 ; 3.30482 ; 0 ; 0
2684658133 ; 2.0522 ; 3.30482 ; 0 ; 0
2684658293 ; 2.04855 ; 3.30482 ; 0 ; 0
2684658453 ; 2.07899 ; 3.30482 ; 0 ; 0
2684658613 ; 2.0169 ; 3.30482 ; 0 ; 0
2684658773 ; 2.04733 ; 3.30482 ; 0 ; 0
2684658933 ; 2.04003 ; 3.30482 ; 0 ; 0
2684659093 ; 2.08994 ; 3.30482 ; 0 ; 0
2684659253 ; 2.06559 ; 3.30482 ; 0 ; 0
2684659413 ; 2.0315 ; 3.30482 ; 0 ; 0
2684659573 ; 2.05098 ; 3.30482 ; 0 ; 0
2684659733 ; 2.03637 ; 3.30482 ; 0 ; 0
2684659893 ; 2.06925 ; 3.30482 ; 0 ; 0
2684660053 ; 2.08142 ; 3.30482 ; 0 ; 0
2684660213 ; 2.01324 ; 3.30482 ; 0 ; 0
2684660373 ; 2.03881 ; 3.30482 ; 0 ; 0
2684660533 ; 2.02542 ; 3.30482 ; 0 ; 0
2684660693 ; 2.04977 ; 3.30482 ; 0 ; 0
2684660853 ; 2.04977 ; 3.30482 ; 0 ; 0
2684661013 ; 2.05829 ; 3.30482 ; 0 ; 0
2684661173 ; 2.0449 ; 3.30482 ; 0 ; 0
2684661333 ; 2.03394 ; 3.30482 ; 0 ; 0
2684661493 ; 2.02663 ; 3.30482 ; 0 ; 0
2684661653 ; 2.08507 ; 3.30482 ; 0 ; 0
2684661813 ; 2.04855 ; 3.30482 ; 0 ; 0
2684661973 ; 2.05951 ; 3.30482 ; 0 ; 0
2684662133 ; 2.04246 ; 3.30482 ; 0 ; 0
2684662293 ; 2.06803 ; 3.30482 ; 0 ; 0
2684662453 ; 2.06559 ; 3.30482 ; 0 ; 0
2684662613 ; 2.05464 ; 3.30482 ; 0 ; 0
2684662773 ; 2.05951 ; 3.30482 ; 0 ; 0
2684662933 ; 2.06194 ; 3.30482 ; 0 ; 0
2684663093 ; 2.04977 ; 3.30482 ; 0 ; 0
2684663253 ; 2.07046 ; 3.30482 ; 0 ; 0
2684663413 ; 2.08264 ; 3.30482 ; 0 ; 0
2684663573 ; 2.03029 ; 3.30482 ; 0 ; 0
2684663733 ; 2.05464 ; 3.30482 ; 0 ; 0
2684663893 ; 2.05707 ; 3.30482 ; 0 ; 0
2684664053 ; 2.0729 ; 3.30482 ; 0 ; 0
2684664213 ; 2.04977 ; 3.30482 ; 0 ; 0
2684664373 ; 2.04124 ; 3.30482 ; 0 ; 0
2684664533 ; 2.04246 ; 3.30482 ; 0 ; 0
2684664693 ; 2.07168 ; 3.30482 ; 0 ; 0
2684664853 ; 2.05951 ; 3.30482 ; 0 ; 0
2684665013 ; 2.05585 ; 3.30482 ; 0 ; 0
2684665173 ; 2.02298 ; 3.30482 ; 0 ; 0
2684665333 ; 2.04003 ; 3.30482 ; 0 ; 0
2684665493 ; 2.08873 ; 3.30482 ; 0 ; 0
2684665653 ; 2.06925 ; 3.30482 ; 0 ; 0
2684665813 ; 2.04003 ; 3.30482 ; 0 ; 0
2684665973 ; 2.01811 ; 3.30482 ; 0 ; 0
2684666133 ; 2.05829 ; 3.30482 ; 0 ; 0
2684666293 ; 2.04003 ; 3.30482 ; 0 ; 0
2684666453 ; 2.06072 ; 3.30482 ; 0 ; 0
2684666613 ; 2.04124 ; 3.30482 ; 0 ; 0
2684666773 ; 2.04855 ; 3.30482 ; 0 ; 0
2684666933 ; 2.05342 ; 3.30482 ; 0 ; 0
2684667093 ; 2.04977 ; 3.30482 ; 0 ; 0
2684667253 ; 2.03881 ; 3.30482 ; 0 ; 0
2684667413 ; 2.07533 ; 3.30482 ; 0 ; 0
2684667573 ; 2.0522 ; 3.30482 ; 0 ; 0
2684667733 ; 2.06438 ; 3.30482 ; 0 ; 0
2684667893 ; 2.02785 ; 3.30482 ; 0 ; 0
2684668053 ; 2.06925 ; 3.30482 ; 0 ; 0
2684668213 ; 2.05342 ; 3.30482 ; 0 ; 0
2684668373 ; 2.06925 ; 3.30482 ; 0 ; 0
2684668533 ; 2.04368 ; 3.30482 ; 0 ; 0
2684668693 ; 2.07412 ; 3.30482 ; 0 ; 0
2684668853 ; 2.04733 ; 3.30482 ; 0 ; 0
2684669013 ; 2.0802 ; 3.30482 ; 0 ; 0
2684669173 ; 2.06559 ; 3.30482 ; 0 ; 0
2684669333 ; 2.05585 ; 3.30482 ; 0 ; 0
2684669493 ; 2.03272 ; 3.30482 ; 0 ; 0
2684669653 ; 2.04977 ; 3.30482 ; 0 ; 0
2684669813 ; 2.05829 ; 3.30482 ; 0 ; 0
2684669973 ; 2.05707 ; 3.30482 ; 0 ; 0
2684670133 ; 2.04733 ; 3.30482 ; 0 ; 0
2684670293 ; 2.06316 ; 3.30482 ; 0 ; 0
2684670453 ; 2.04003 ; 3.30482 ; 0 ; 0
2684670613 ; 2.07168 ; 3.30482 ; 0 ; 0
2684670773 ; 2.06316 ; 3.30482 ; 0 ; 0
2684670933 ; 2.05342 ; 3.30482 ; 0 ; 0
2684671093 ; 2.05829 ; 3.30482 ; 0 ; 0
2684671253 ; 2.05098 ; 3.30482 ; 0 ; 0
2684671413 ; 2.04733 ; 3.30482 ; 0 ; 0
2684671573 ; 2.0315 ; 3.30482 ; 0 ; 0
2684671733 ; 2.04733 ; 3.30482 ; 0 ; 0
2684671893 ; 2.05342 ; 3.30482 ; 0 ; 0
2684672053 ; 2.04733 ; 3.30482 ; 0 ; 0
2684672213 ; 2.0449 ; 3.30482 ; 0 ; 0
2684672373 ; 2.06072 ; 3.30482 ; 0 ; 0
2684672533 ; 2.03637 ; 3.30482 ; 0 ; 0
2684672693 ; 2.0729 ; 3.30482 ; 0 ; 0
2684672853 ; 2.05098 ; 3.30482 ; 0 ; 0
2684673013 ; 2.08142 ; 3.30482 ; 0 ; 0
2684673173 ; 2.04611 ; 3.30482 ; 0 ; 0
2684673333 ; 2.06194 ; 3.30482 ; 0 ; 0
2684673493 ; 2.03759 ; 3.30482 ; 0 ; 0
2684673653 ; 2.07533 ; 3.30482 ; 0 ; 0
2684673813 ; 2.06316 ; 3.30482 ; 0 ; 0
2684673973 ; 2.0449 ; 3.30482 ; 0 ; 0
2684674133 ; 2.07777 ; 3.30482 ; 0 ; 0
2684674293 ; 2.08386 ; 3.30482 ; 0 ; 0
2684674453 ; 2.05098 ; 3.30482 ; 0 ; 0
2684674613 ; 2.07168 ; 3.30482 ; 0 ; 0
2684674773 ; 2.0522 ; 3.30482 ; 0 ; 0
2684674933 ; 2.04611 ; 3.30482 ; 0 ; 0
2684675093 ; 2.04977 ; 3.30482 ; 0 ; 0
2684675253 ; 2.0449 ; 3.30482 ; 0 ; 0
2684675413 ; 2.06925 ; 3.30482 ; 0 ; 0
2684675573 ; 2.06681 ; 3.30482 ; 0 ; 0
2684675733 ; 2.06559 ; 3.30482 ; 0 ; 0
2684675893 ; 2.03759 ; 3.30482 ; 0 ; 0
2684676053 ; 2.05585 ; 3.30482 ; 0 ; 0
2684676213 ; 2.03759 ; 3.30482 ; 0 ; 0
2684676373 ; 2.06559 ; 3.30482 ; 0 ; 0
2684676533 ; 2.04733 ; 3.30482 ; 0 ; 0
2684676693 ; 2.04124 ; 3.30482 ; 0 ; 0
2684676853 ; 2.04246 ; 3.30482 ; 0 ; 0
2684677013 ; 2.05951 ; 3.30482 ; 0 ; 0
2684677173 ; 2.04977 ; 3.30482 ; 0 ; 0
2684677333 ; 2.03394 ; 3.30482 ; 0 ; 0
2684677493 ; 2.05707 ; 3.30482 ; 0 ; 0
2684677653 ; 2.0315 ; 3.30482 ; 0 ; 0
2684677813 ; 2.0729 ; 3.30482 ; 0 ; 0
2684677973 ; 2.02907 ; 3.30482 ; 0 ; 0
2684678133 ; 2.0729 ; 3.30482 ; 0 ; 0
2684678293 ; 2.03029 ; 3.30482 ; 0 ; 0
2684678453 ; 2.08386 ; 3.30482 ; 0 ; 0
2684678613 ; 2.05585 ; 3.30482 ; 0 ; 0
2684678773 ; 2.06316 ; 3.30482 ; 0 ; 0
2684678933 ; 2.06072 ; 3.30482 ; 0 ; 0
2684679093 ; 2.06559 ; 3.30482 ; 0 ; 0
2684679253 ; 2.0522 ; 3.30482 ; 0 ; 0
2684679413 ; 2.06803 ; 3.30482 ; 0 ; 0
2684679573 ; 2.05707 ; 3.30482 ; 0 ; 0
2684679733 ; 2.06072 ; 3.30482 ; 0 ; 0
2684679893 ; 2.06316 ; 3.30482 ; 0 ; 0
2684680053 ; 2.0729 ; 3.30482 ; 0 ; 0
2684680213 ; 2.0522 ; 3.30482 ; 0 ; 0
2684680373 ; 2.04855 ; 3.30482 ; 0 ; 0
2684680533 ; 2.06316 ; 3.30482 ; 0 ; 0
2684680693 ; 2.04246 ; 3.30482 ; 0 ; 0
2684680853 ; 2.06194 ; 3.30482 ; 0 ; 0
2684681013 ; 2.03516 ; 3.30482 ; 0 ; 0
2684681173 ; 2.07655 ; 3.30482 ; 0 ; 0
2684681333 ; 2.06681 ; 3.30482 ; 0 ; 0
2684681493 ; 2.06072 ; 3.30482 ; 0 ; 0
2684681653 ; 2.03272 ; 3.30482 ; 0 ; 0
2684681813 ; 2.06194 ; 3.30482 ; 0 ; 0
2684681973 ; 2.05951 ; 3.30482 ; 0 ; 0
2684682133 ; 2.08264 ; 3.30482 ; 0 ; 0
2684682293 ; 2.04003 ; 3.30482 ; 0 ; 0
2684682453 ; 2.04733 ; 3.30482 ; 0 ; 0
2684682613 ; 2.01324 ; 3.30482 ; 0 ; 0
2684682773 ; 2.04855 ; 3.30482 ; 0 ; 0
2684682933 ; 2.07168 ; 3.30482 ; 0 ; 0
2684683093 ; 2.0035 ; 3.30482 ; 0 ; 0
2684683253 ; 2.0522 ; 3.30482 ; 0 ; 0
2684683413 ; 2.0522 ; 3.30482 ; 0 ; 0
2684683573 ; 2.05342 ; 3.30482 ; 0 ; 0
2684683733 ; 2.07533 ; 3.30482 ; 0 ; 0
2684683893 ; 2.05342 ; 3.30482 ; 0 ; 0
2684684053 ; 2.03637 ; 3.30505 ; 0 ; 0
2684684213 ; 2.05951 ; 3.30505 ; 0 ; 0
2684684373 ; 2.04246 ; 3.30505 ; 0 ; 0
2684684533 ; 2.0315 ; 3.30505 ; 0 ; 0
2684684693 ; 2.08386 ; 3.30505 ; 0 ; 0
2684684853 ; 2.0729 ; 3.30505 ; 0 ; 0
2684685013 ; 2.03272 ; 3.30505 ; 0 ; 0
2684685173 ; 2.06925 ; 3.30505 ; 0 ; 0
2684685333 ; 2.08264 ; 3.30505 ; 0 ; 0
2684685493 ; 2.06559 ; 3.30505 ; 0 ; 0
2684685653 ; 2.0449 ; 3.30505 ; 0 ; 0
2684685813 ; 2.07046 ; 3.30505 ; 0 ; 0
2684685973 ; 2.0449 ; 3.30505 ; 0 ; 0
2684686133 ; 2.04855 ; 3.30505 ; 0 ; 0
2684686293 ; 2.0522 ; 3.30505 ; 0 ; 0
2684686453 ; 2.07168 ; 3.30505 ; 0 ; 0
2684686613 ; 2.03637 ; 3.30505 ; 0 ; 0
2684686773 ; 2.05585 ; 3.30505 ; 0 ; 0
2684686933 ; 2.10212 ; 3.30505 ; 0 ; 0
2684687093 ; 2.05098 ; 3.30505 ; 0 ; 0
2684687253 ; 2.06559 ; 3.30505 ; 0 ; 0
2684687413 ; 2.0035 ; 3.30505 ; 0 ; 0
2684687573 ; 2.05464 ; 3.30505 ; 0 ; 0
2684687733 ; 2.1009 ; 3.30505 ; 0 ; 0
2684687893 ; 2.05585 ; 3.30505 ; 0 ; 0
2684688053 ; 2.03272 ; 3.30505 ; 0 ; 0
2684688213 ; 2.08386 ; 3.30505 ; 0 ; 0
2684688373 ; 2.06072 ; 3.30505 ; 0 ; 0
2684688533 ; 2.07412 ; 3.30505 ; 0 ; 0
2684688693 ; 2.06072 ; 3.30505 ; 0 ; 0
2684688853 ; 2.04855 ; 3.30505 ; 0 ; 0
2684689013 ; 2.06559 ; 3.30505 ; 0 ; 0
2684689173 ; 2.04368 ; 3.30505 ; 0 ; 0
2684689333 ; 2.04977 ; 3.30505 ; 0 ; 0
2684689493 ; 2.06194 ; 3.30505 ; 0 ; 0
2684689653 ; 2.05342 ; 3.30505 ; 0 ; 0
2684689813 ; 2.02542 ; 3.30505 ; 0 ; 0
2684689973 ; 2.04246 ; 3.30505 ; 0 ; 0
2684690133 ; 2.09238 ; 3.30505 ; 0 ; 0
2684690293 ; 2.03759 ; 3.30505 ; 0 ; 0
2684690453 ; 2.04855 ; 3.30505 ; 0 ; 0
2684690613 ; 2.0729 ; 3.30505 ; 0 ; 0
2684690773 ; 2.00716 ; 3.30505 ; 0 ; 0
2684690933 ; 2.11064 ; 3.30505 ; 0 ; 0
2684691093 ; 2.0449 ; 3.30505 ; 0 ; 0
2684691253 ; 2.07899 ; 3.30505 ; 0 ; 0
2684691413 ; 2.04977 ; 3.30505 ; 0 ; 0
2684691573 ; 2.01446 ; 3.30505 ; 0 ; 0
2684691733 ; 2.08386 ; 3.30505 ; 0 ; 0
2684691893 ; 2.05342 ; 3.30505 ; 0 ; 0
2684692053 ; 2.05585 ; 3.30505 ; 0 ; 0
2684692213 ; 2.03272 ; 3.30505 ; 0 ; 0
2684692373 ; 2.03272 ; 3.30505 ; 0 ; 0
2684692533 ; 2.06803 ; 3.30505 ; 0 ; 0
2684692693 ; 2.06316 ; 3.30505 ; 0 ; 0
2684692853 ; 2.04733 ; 3.30505 ; 0 ; 0
2684693013 ; 2.07412 ; 3.30505 ; 0 ; 0
2684693173 ; 2.04733 ; 3.30505 ; 0 ; 0
2684693333 ; 2.08629 ; 3.30505 ; 0 ; 0
2684693493 ; 2.04855 ; 3.30505 ; 0 ; 0
2684693653 ; 2.06681 ; 3.30505 ; 0 ; 0
2684693813 ; 2.02298 ; 3.30505 ; 0 ; 0
2684693973 ; 2.04368 ; 3.30505 ; 0 ; 0
2684694133 ; 2.05342 ; 3.30505 ; 0 ; 0
2684694293 ; 2.08629 ; 3.30505 ; 0 ; 0
2684694453 ; 2.0315 ; 3.30505 ; 0 ; 0
2684694613 ; 2.06072 ; 3.30505 ; 0 ; 0
2684694773 ; 2.07168 ; 3.30505 ; 0 ; 0
2684694933 ; 2.0449 ; 3.30505 ; 0 ; 0
2684695093 ; 2.05951 ; 3.30505 ; 0 ; 0
2684695253 ; 2.05342 ; 3.30505 ; 0 ; 0
2684695413 ; 2.03516 ; 3.30505 ; 0 ; 0
2684695573 ; 2.08873 ; 3.30505 ; 0 ; 0
2684695733 ; 2.0449 ; 3.30505 ; 0 ; 0
2684695893 ; 2.07777 ; 3.30505 ; 0 ; 0
2684696053 ; 2.07533 ; 3.30505 ; 0 ; 0
2684696213 ; 2.04733 ; 3.30505 ; 0 ; 0
2684696373 ; 2.0449 ; 3.30505 ; 0 ; 0
2684696533 ; 2.07655 ; 3.30505 ; 0 ; 0
2684696693 ; 2.05585 ; 3.30505 ; 0 ; 0
2684696853 ; 2.05707 ; 3.30505 ; 0 ; 0
2684697013 ; 2.0802 ; 3.30505 ; 0 ; 0
2684697173 ; 2.01203 ; 3.30505 ; 0 ; 0
2684697333 ; 2.04855 ; 3.30505 ; 0 ; 0
2684697493 ; 2.04003 ; 3.30505 ; 0 ; 0
2684697653 ; 2.07777 ; 3.30505 ; 0 ; 0
2684697813 ; 2.05951 ; 3.30505 ; 0 ; 0
2684697973 ; 2.05585 ; 3.30505 ; 0 ; 0
2684698133 ; 2.03516 ; 3.30505 ; 0 ; 0
2684698293 ; 2.05342 ; 3.30505 ; 0 ; 0
2684698453 ; 2.05464 ; 3.30505 ; 0 ; 0
2684698613 ; 2.04611 ; 3.30505 ; 0 ; 0
2684698773 ; 2.04733 ; 3.30505 ; 0 ; 0
2684698933 ; 2.04733 ; 3.30505 ; 0 ; 0
2684699093 ; 2.03881 ; 3.30505 ; 0 ; 0
2684699253 ; 2.07777 ; 3.30505 ; 0 ; 0
2684699413 ; 2.03516 ; 3.30505 ; 0 ; 0
2684699573 ; 2.04003 ; 3.30505 ; 0 ; 0
2684699733 ; 2.06681 ; 3.30505 ; 0 ; 0
2684699893 ; 2.04977 ; 3.30505 ; 0 ; 0
2684700053 ; 2.08142 ; 3.30505 ; 0 ; 0
2684700213 ; 2.0315 ; 3.30505 ; 0 ; 0
2684700373 ; 2.05707 ; 3.30505 ; 0 ; 0
2684700533 ; 2.03029 ; 3.30505 ; 0 ; 0
2684700693 ; 2.07533 ; 3.30505 ; 0 ; 0
2684700853 ; 2.0802 ; 3.30505 ; 0 ; 0
2684701013 ; 2.06438 ; 3.30505 ; 0 ; 0
2684701173 ; 2.03637 ; 3.30505 ; 0 ; 0
2684701333 ; 2.06925 ; 3.30505 ; 0 ; 0
2684701493 ; 2.04977 ; 3.30505 ; 0 ; 0
2684701653 ; 2.08873 ; 3.30505 ; 0 ; 0
2684701813 ; 2.03881 ; 3.30505 ; 0 ; 0
2684701973 ; 2.06438 ; 3.30505 ; 0 ; 0
2684702133 ; 2.07168 ; 3.30505 ; 0 ; 0
2684702293 ; 2.04733 ; 3.30505 ; 0 ; 0
2684702453 ; 2.0802 ; 3.30505 ; 0 ; 0
2684702613 ; 2.04977 ; 3.30505 ; 0 ; 0
2684702773 ; 2.03272 ; 3.30505 ; 0 ; 0
2684702933 ; 2.03516 ; 3.30505 ; 0 ; 0
2684703093 ; 2.07168 ; 3.30505 ; 0 ; 0
2684703253 ; 2.08264 ; 3.30505 ; 0 ; 0
2684703413 ; 2.0729 ; 3.30505 ; 0 ; 0
2684703573 ; 2.02785 ; 3.30505 ; 0 ; 0
2684703733 ; 2.0522 ; 3.30505 ; 0 ; 0
2684703893 ; 2.03029 ; 3.30505 ; 0 ; 0
2684704053 ; 2.08386 ; 3.30505 ; 0 ; 0
2684704213 ; 2.06316 ; 3.30505 ; 0 ; 0
2684704373 ; 2.02055 ; 3.30505 ; 0 ; 0
2684704533 ; 2.05098 ; 3.30505 ; 0 ; 0
2684704693 ; 2.03394 ; 3.30505 ; 0 ; 0
2684704853 ; 2.03516 ; 3.30505 ; 0 ; 0
2684705013 ; 2.08264 ; 3.30505 ; 0 ; 0
2684705173 ; 2.07046 ; 3.30505 ; 0 ; 0
2684705333 ; 2.02055 ; 3.30505 ; 0 ; 0
2684705493 ; 2.06925 ; 3.30505 ; 0 ; 0
2684705653 ; 2.04246 ; 3.30505 ; 0 ; 0
2684705813 ; 2.07168 ; 3.30505 ; 0 ; 0
2684705973 ; 2.04855 ; 3.30505 ; 0 ; 0
2684706133 ; 2.05464 ; 3.30505 ; 0 ; 0
2684706293 ; 2.05342 ; 3.30505 ; 0 ; 0
2684706453 ; 2.06681 ; 3.30505 ; 0 ; 0
2684706613 ; 2.04611 ; 3.30505 ; 0 ; 0
2684706773 ; 2.04977 ; 3.30505 ; 0 ; 0
2684706933 ; 2.07168 ; 3.30505 ; 0 ; 0
2684707093 ; 2.08264 ; 3.30505 ; 0 ; 0
2684707253 ; 2.06681 ; 3.30505 ; 0 ; 0
2684707413 ; 2.08629 ; 3.30505 ; 0 ; 0
2684707573 ; 2.05707 ; 3.30505 ; 0 ; 0
2684707733 ; 2.06925 ; 3.30505 ; 0 ; 0
2684707893 ; 2.03637 ; 3.30505 ; 0 ; 0
2684708053 ; 2.06072 ; 3.30505 ; 0 ; 0
2684708213 ; 2.07899 ; 3.30505 ; 0 ; 0
2684708373 ; 2.00959 ; 3.30505 ; 0 ; 0
2684708533 ; 2.06072 ; 3.30505 ; 0 ; 0
2684708693 ; 2.05829 ; 3.30505 ; 0 ; 0
2684708853 ; 2.04611 ; 3.30505 ; 0 ; 0
2684709013 ; 2.05098 ; 3.30505 ; 0 ; 0
2684709173 ; 2.06681 ; 3.30505 ; 0 ; 0
2684709333 ; 2.03272 ; 3.30505 ; 0 ; 0
2684709493 ; 2.04611 ; 3.30505 ; 0 ; 0
2684709653 ; 2.06559 ; 3.30505 ; 0 ; 0
2684709813 ; 2.06925 ; 3.30505 ; 0 ; 0
2684709973 ; 2.05707 ; 3.30505 ; 0 ; 0
2684710133 ; 2.06072 ; 3.30505 ; 0 ; 0
2684710293 ; 2.04977 ; 3.30505 ; 0 ; 0
2684710453 ; 2.06438 ; 3.30505 ; 0 ; 0
2684710613 ; 2.07412 ; 3.30505 ; 0 ; 0
2684710773 ; 2.08751 ; 3.30505 ; 0 ; 0
2684710933 ; 2.02542 ; 3.30505 ; 0 ; 0
2684711093 ; 2.0522 ; 3.30505 ; 0 ; 0
2684711253 ; 2.05464 ; 3.30505 ; 0 ; 0
2684711413 ; 2.05098 ; 3.30505 ; 0 ; 0
2684711573 ; 2.04855 ; 3.30505 ; 0 ; 0
2684711733 ; 2.06316 ; 3.30505 ; 0 ; 0
2684711893 ; 2.05951 ; 3.30505 ; 0 ; 0
2684712053 ; 2.04611 ; 3.30505 ; 0 ; 0
2684712213 ; 2.06072 ; 3.30505 ; 0 ; 0
2684712373 ; 2.05829 ; 3.30505 ; 0 ; 0
2684712533 ; 2.0449 ; 3.30505 ; 0 ; 0
2684712693 ; 2.07046 ; 3.30505 ; 0 ; 0
2684712853 ; 2.05951 ; 3.30505 ; 0 ; 0
2684713013 ; 2.04977 ; 3.30505 ; 0 ; 0
2684713173 ; 2.0522 ; 3.30505 ; 0 ; 0
2684713333 ; 2.06803 ; 3.30505 ; 0 ; 0
2684713493 ; 2.05098 ; 3.30505 ; 0 ; 0
2684713653 ; 2.05464 ; 3.30505 ; 0 ; 0
2684713813 ; 2.09846 ; 3.30505 ; 0 ; 0
2684713973 ; 2.05098 ; 3.30505 ; 0 ; 0
2684714133 ; 2.07899 ; 3.30505 ; 0 ; 0
2684714293 ; 2.03516 ; 3.30505 ; 0 ; 0
2684714453 ; 2.05464 ; 3.30505 ; 0 ; 0
2684714613 ; 2.05342 ; 3.30505 ; 0 ; 0
2684714773 ; 2.10212 ; 3.30505 ; 0 ; 0
