#Time (us) ; Current (mA) ; Voltage (V) ; PC ; IRQ 
3910271413 ; 2.11794 ; 3.3049 ; 0 ; 0
3910271573 ; 2.14595 ; 3.3049 ; 0 ; 0
3910271733 ; 2.13621 ; 3.3049 ; 0 ; 0
3910271893 ; 2.12768 ; 3.3049 ; 0 ; 0
3910272053 ; 2.12281 ; 3.3049 ; 0 ; 0
3910272213 ; 2.11551 ; 3.3049 ; 0 ; 0
3910272373 ; 2.14108 ; 3.3049 ; 0 ; 0
3910272533 ; 2.12281 ; 3.3049 ; 0 ; 0
3910272693 ; 2.13621 ; 3.3049 ; 0 ; 0
3910272853 ; 2.13986 ; 3.3049 ; 0 ; 0
3910273013 ; 2.08629 ; 3.3049 ; 0 ; 0
3910273173 ; 2.1009 ; 3.3049 ; 0 ; 0
3910273333 ; 2.13864 ; 3.3049 ; 0 ; 0
3910273493 ; 2.11307 ; 3.3049 ; 0 ; 0
3910273653 ; 2.14473 ; 3.3049 ; 0 ; 0
3910273813 ; 2.10333 ; 3.3049 ; 0 ; 0
3910273973 ; 2.10455 ; 3.3049 ; 0 ; 0
3910274133 ; 2.12525 ; 3.3049 ; 0 ; 0
3910274293 ; 2.14595 ; 3.3049 ; 0 ; 0
3910274453 ; 2.14229 ; 3.3049 ; 0 ; 0
3910274613 ; 2.09846 ; 3.3049 ; 0 ; 0
3910274773 ; 2.12768 ; 3.3049 ; 0 ; 0
3910274933 ; 2.13621 ; 3.3049 ; 0 ; 0
3910275093 ; 2.1289 ; 3.3049 ; 0 ; 0
3910275253 ; 2.15325 ; 3.3049 ; 0 ; 0
3910275413 ; 2.0802 ; 3.3049 ; 0 ; 0
3910275573 ; 2.10699 ; 3.3049 ; 0 ; 0
3910275733 ; 2.1496 ; 3.3049 ; 0 ; 0
3910275893 ; 2.1216 ; 3.3049 ; 0 ; 0
3910276053 ; 2.15082 ; 3.3049 ; 0 ; 0
3910276213 ; 2.14351 ; 3.3049 ; 0 ; 0
3910276373 ; 2.1289 ; 3.3049 ; 0 ; 0
3910276533 ; 2.12647 ; 3.3049 ; 0 ; 0
3910276693 ; 2.12038 ; 3.3049 ; 0 ; 0
3910276853 ; 2.15082 ; 3.3049 ; 0 ; 0
3910277013 ; 2.1082 ; 3.3049 ; 0 ; 0
3910277173 ; 2.13621 ; 3.3049 ; 0 ; 0
3910277333 ; 2.10577 ; 3.3049 ; 0 ; 0
3910277493 ; 2.1569 ; 3.3049 ; 0 ; 0
3910277653 ; 2.12647 ; 3.3049 ; 0 ; 0
3910277813 ; 2.13986 ; 3.3049 ; 0 ; 0
3910277973 ; 2.10577 ; 3.3049 ; 0 ; 0
3910278133 ; 2.13012 ; 3.3049 ; 0 ; 0
3910278293 ; 2.13742 ; 3.3049 ; 0 ; 0
3910278453 ; 2.12768 ; 3.3049 ; 0 ; 0
3910278613 ; 2.1289 ; 3.3049 ; 0 ; 0
3910278773 ; 2.13742 ; 3.3049 ; 0 ; 0
3910278933 ; 2.12647 ; 3.3049 ; 0 ; 0
3910279093 ; 2.07168 ; 3.3049 ; 0 ; 0
3910279253 ; 2.14108 ; 3.3049 ; 0 ; 0
3910279413 ; 2.13499 ; 3.3049 ; 0 ; 0
3910279573 ; 2.1216 ; 3.3049 ; 0 ; 0
3910279733 ; 2.08994 ; 3.3049 ; 0 ; 0
3910279893 ; 2.14229 ; 3.3049 ; 0 ; 0
3910280053 ; 2.15447 ; 3.3049 ; 0 ; 0
3910280213 ; 2.10699 ; 3.3049 ; 0 ; 0
3910280373 ; 2.14229 ; 3.3049 ; 0 ; 0
3910280533 ; 2.11429 ; 3.3049 ; 0 ; 0
3910280693 ; 2.14595 ; 3.3049 ; 0 ; 0
3910280853 ; 2.12647 ; 3.3049 ; 0 ; 0
3910281013 ; 2.12768 ; 3.3049 ; 0 ; 0
3910281173 ; 2.13621 ; 3.3049 ; 0 ; 0
3910281333 ; 2.11064 ; 3.3049 ; 0 ; 0
3910281493 ; 2.11186 ; 3.3049 ; 0 ; 0
3910281653 ; 2.13012 ; 3.3049 ; 0 ; 0
3910281813 ; 2.11794 ; 3.3049 ; 0 ; 0
3910281973 ; 2.14473 ; 3.3049 ; 0 ; 0
3910282133 ; 2.11916 ; 3.3049 ; 0 ; 0
3910282293 ; 2.09846 ; 3.3049 ; 0 ; 0
3910282453 ; 2.14595 ; 3.3049 ; 0 ; 0
3910282613 ; 2.16056 ; 3.3049 ; 0 ; 0
3910282773 ; 2.13742 ; 3.3049 ; 0 ; 0
3910282933 ; 2.15569 ; 3.3049 ; 0 ; 0
3910283093 ; 2.09238 ; 3.3049 ; 0 ; 0
3910283253 ; 2.1496 ; 3.3049 ; 0 ; 0
3910283413 ; 2.14108 ; 3.3049 ; 0 ; 0
3910283573 ; 2.13864 ; 3.3049 ; 0 ; 0
3910283733 ; 2.10333 ; 3.3049 ; 0 ; 0
3910283893 ; 2.1082 ; 3.3049 ; 0 ; 0
3910284053 ; 2.12038 ; 3.3049 ; 0 ; 0
3910284213 ; 2.13621 ; 3.3049 ; 0 ; 0
3910284373 ; 2.1082 ; 3.3049 ; 0 ; 0
3910284533 ; 2.13499 ; 3.3049 ; 0 ; 0
3910284693 ; 2.10577 ; 3.3049 ; 0 ; 0
3910284853 ; 2.1216 ; 3.3049 ; 0 ; 0
3910285013 ; 2.14351 ; 3.3049 ; 0 ; 0
3910285173 ; 2.11794 ; 3.3049 ; 0 ; 0
3910285333 ; 2.11916 ; 3.3049 ; 0 ; 0
3910285493 ; 2.14473 ; 3.3049 ; 0 ; 0
3910285653 ; 2.13742 ; 3.3049 ; 0 ; 0
3910285813 ; 2.15203 ; 3.3049 ; 0 ; 0
3910285973 ; 2.14108 ; 3.3049 ; 0 ; 0
3910286133 ; 2.15934 ; 3.3049 ; 0 ; 0
3910286293 ; 2.11307 ; 3.3049 ; 0 ; 0
3910286453 ; 2.12403 ; 3.3049 ; 0 ; 0
3910286613 ; 2.15325 ; 3.3049 ; 0 ; 0
3910286773 ; 2.14108 ; 3.3049 ; 0 ; 0
3910286933 ; 2.1289 ; 3.3049 ; 0 ; 0
3910287093 ; 2.11673 ; 3.3049 ; 0 ; 0
3910287253 ; 2.15082 ; 3.3049 ; 0 ; 0
3910287413 ; 2.14108 ; 3.3049 ; 0 ; 0
3910287573 ; 2.16543 ; 3.3049 ; 0 ; 0
3910287733 ; 2.10455 ; 3.3049 ; 0 ; 0
3910287893 ; 2.09725 ; 3.3049 ; 0 ; 0
3910288053 ; 2.13742 ; 3.3049 ; 0 ; 0
3910288213 ; 2.13742 ; 3.3049 ; 0 ; 0
3910288373 ; 2.12403 ; 3.3049 ; 0 ; 0
3910288533 ; 2.12525 ; 3.3049 ; 0 ; 0
3910288693 ; 2.11916 ; 3.3049 ; 0 ; 0
3910288853 ; 2.1289 ; 3.3049 ; 0 ; 0
3910289013 ; 2.11916 ; 3.3049 ; 0 ; 0
3910289173 ; 2.1289 ; 3.3049 ; 0 ; 0
3910289333 ; 2.13621 ; 3.3049 ; 0 ; 0
3910289493 ; 2.10699 ; 3.3049 ; 0 ; 0
3910289653 ; 2.13255 ; 3.3049 ; 0 ; 0
3910289813 ; 2.12281 ; 3.3049 ; 0 ; 0
3910289973 ; 2.11673 ; 3.3049 ; 0 ; 0
3910290133 ; 2.14716 ; 3.3049 ; 0 ; 0
3910290293 ; 2.1216 ; 3.3049 ; 0 ; 0
3910290453 ; 2.14108 ; 3.3049 ; 0 ; 0
3910290613 ; 2.1496 ; 3.3049 ; 0 ; 0
3910290773 ; 2.12281 ; 3.3049 ; 0 ; 0
3910290933 ; 2.1289 ; 3.3049 ; 0 ; 0
3910291093 ; 2.13621 ; 3.3049 ; 0 ; 0
3910291253 ; 2.12038 ; 3.3049 ; 0 ; 0
3910291413 ; 2.1216 ; 3.3049 ; 0 ; 0
3910291573 ; 2.13255 ; 3.3049 ; 0 ; 0
3910291733 ; 2.14108 ; 3.3049 ; 0 ; 0
3910291893 ; 2.11916 ; 3.3049 ; 0 ; 0
3910292053 ; 2.13864 ; 3.3049 ; 0 ; 0
3910292213 ; 2.12768 ; 3.3049 ; 0 ; 0
3910292373 ; 2.15447 ; 3.3049 ; 0 ; 0
3910292533 ; 2.11916 ; 3.3049 ; 0 ; 0
3910292693 ; 2.09846 ; 3.3049 ; 0 ; 0
3910292853 ; 2.16421 ; 3.3049 ; 0 ; 0
3910293013 ; 2.1289 ; 3.3049 ; 0 ; 0
3910293173 ; 2.13134 ; 3.3049 ; 0 ; 0
3910293333 ; 2.12768 ; 3.3049 ; 0 ; 0
3910293493 ; 2.15447 ; 3.3049 ; 0 ; 0
3910293653 ; 2.14838 ; 3.3049 ; 0 ; 0
3910293813 ; 2.08142 ; 3.3049 ; 0 ; 0
3910293973 ; 2.12525 ; 3.3049 ; 0 ; 0
3910294133 ; 2.16177 ; 3.3049 ; 0 ; 0
3910294293 ; 2.13012 ; 3.3049 ; 0 ; 0
3910294453 ; 2.11186 ; 3.3049 ; 0 ; 0
3910294613 ; 2.13255 ; 3.3049 ; 0 ; 0
3910294773 ; 2.15569 ; 3.3049 ; 0 ; 0
3910294933 ; 2.12281 ; 3.3049 ; 0 ; 0
3910295093 ; 2.12525 ; 3.3049 ; 0 ; 0
3910295253 ; 2.11307 ; 3.3049 ; 0 ; 0
3910295413 ; 2.13134 ; 3.3049 ; 0 ; 0
3910295573 ; 2.10699 ; 3.3049 ; 0 ; 0
3910295733 ; 2.11429 ; 3.3049 ; 0 ; 0
3910295893 ; 2.13864 ; 3.3049 ; 0 ; 0
3910296053 ; 2.11064 ; 3.3049 ; 0 ; 0
3910296213 ; 2.09725 ; 3.3049 ; 0 ; 0
3910296373 ; 2.14716 ; 3.3049 ; 0 ; 0
3910296533 ; 2.1289 ; 3.3049 ; 0 ; 0
3910296693 ; 2.13621 ; 3.3049 ; 0 ; 0
3910296853 ; 2.10455 ; 3.3049 ; 0 ; 0
3910297013 ; 2.14716 ; 3.3049 ; 0 ; 0
3910297173 ; 2.1216 ; 3.3049 ; 0 ; 0
3910297333 ; 2.16056 ; 3.3049 ; 0 ; 0
3910297493 ; 2.11186 ; 3.3049 ; 0 ; 0
3910297653 ; 2.13864 ; 3.3049 ; 0 ; 0
3910297813 ; 2.10942 ; 3.3049 ; 0 ; 0
3910297973 ; 2.13134 ; 3.3049 ; 0 ; 0
3910298133 ; 2.12525 ; 3.3049 ; 0 ; 0
3910298293 ; 2.11551 ; 3.3049 ; 0 ; 0
3910298453 ; 2.09846 ; 3.3049 ; 0 ; 0
3910298613 ; 2.14716 ; 3.3049 ; 0 ; 0
3910298773 ; 2.11916 ; 3.3049 ; 0 ; 0
3910298933 ; 2.12281 ; 3.3049 ; 0 ; 0
3910299093 ; 2.15325 ; 3.3049 ; 0 ; 0
3910299253 ; 2.10942 ; 3.3049 ; 0 ; 0
3910340373 ; 2.13134 ; 3.30475 ; 0 ; 0
3910340533 ; 2.11916 ; 3.30475 ; 0 ; 0
3910340693 ; 2.13377 ; 3.30475 ; 0 ; 0
3910340853 ; 2.09603 ; 3.30475 ; 0 ; 0
3910341013 ; 2.13134 ; 3.30475 ; 0 ; 0
3910341173 ; 2.15569 ; 3.30475 ; 0 ; 0
3910341333 ; 2.07655 ; 3.30475 ; 0 ; 0
3910341493 ; 2.13621 ; 3.30475 ; 0 ; 0
3910341653 ; 2.10212 ; 3.30475 ; 0 ; 0
3910341813 ; 2.15203 ; 3.30475 ; 0 ; 0
3910341973 ; 2.13742 ; 3.30475 ; 0 ; 0
3910342133 ; 2.11064 ; 3.30475 ; 0 ; 0
3910342293 ; 2.13864 ; 3.30475 ; 0 ; 0
3910342453 ; 2.13377 ; 3.30475 ; 0 ; 0
3910342613 ; 2.13621 ; 3.30475 ; 0 ; 0
3910342773 ; 2.14108 ; 3.30475 ; 0 ; 0
3910342933 ; 2.11186 ; 3.30475 ; 0 ; 0
3910343093 ; 2.1082 ; 3.30475 ; 0 ; 0
3910343253 ; 2.13621 ; 3.30475 ; 0 ; 0
3910343413 ; 2.13255 ; 3.30475 ; 0 ; 0
3910343573 ; 2.13986 ; 3.30475 ; 0 ; 0
3910343733 ; 2.1216 ; 3.30475 ; 0 ; 0
3910343893 ; 2.11916 ; 3.30475 ; 0 ; 0
3910344053 ; 2.13986 ; 3.30475 ; 0 ; 0
3910344213 ; 2.11916 ; 3.30475 ; 0 ; 0
3910344373 ; 2.16664 ; 3.30475 ; 0 ; 0
3910344533 ; 2.11429 ; 3.30475 ; 0 ; 0
3910344693 ; 2.13255 ; 3.30475 ; 0 ; 0
3910344853 ; 2.08994 ; 3.30475 ; 0 ; 0
3910345013 ; 2.16664 ; 3.30475 ; 0 ; 0
3910345173 ; 2.11916 ; 3.30475 ; 0 ; 0
3910345333 ; 2.14473 ; 3.30475 ; 0 ; 0
3910345493 ; 2.12768 ; 3.30475 ; 0 ; 0
3910345653 ; 2.14229 ; 3.30475 ; 0 ; 0
3910345813 ; 2.14229 ; 3.30475 ; 0 ; 0
3910345973 ; 2.16056 ; 3.30475 ; 0 ; 0
3910346133 ; 2.16299 ; 3.30475 ; 0 ; 0
3910346293 ; 2.13742 ; 3.30475 ; 0 ; 0
3910346453 ; 2.1289 ; 3.30475 ; 0 ; 0
3910346613 ; 2.14838 ; 3.30475 ; 0 ; 0
3910346773 ; 2.17151 ; 3.30475 ; 0 ; 0
3910346933 ; 2.12768 ; 3.30475 ; 0 ; 0
3910347093 ; 2.12281 ; 3.30475 ; 0 ; 0
3910347253 ; 2.12403 ; 3.30475 ; 0 ; 0
3910347413 ; 2.11551 ; 3.30475 ; 0 ; 0
3910347573 ; 2.15325 ; 3.30475 ; 0 ; 0
3910347733 ; 2.11794 ; 3.30475 ; 0 ; 0
3910347893 ; 2.10942 ; 3.30475 ; 0 ; 0
3910348053 ; 2.08994 ; 3.30475 ; 0 ; 0
3910348213 ; 2.11064 ; 3.30475 ; 0 ; 0
3910348373 ; 2.14108 ; 3.30475 ; 0 ; 0
3910348533 ; 2.1289 ; 3.30475 ; 0 ; 0
3910348693 ; 2.10212 ; 3.30475 ; 0 ; 0
3910348853 ; 2.14108 ; 3.30475 ; 0 ; 0
3910349013 ; 2.13864 ; 3.30475 ; 0 ; 0
3910349173 ; 2.13864 ; 3.30475 ; 0 ; 0
3910349333 ; 2.1289 ; 3.30475 ; 0 ; 0
3910349493 ; 2.14229 ; 3.30475 ; 0 ; 0
3910349653 ; 2.1216 ; 3.30475 ; 0 ; 0
3910349813 ; 2.11673 ; 3.30475 ; 0 ; 0
3910349973 ; 2.13012 ; 3.30475 ; 0 ; 0
3910350133 ; 2.14473 ; 3.30475 ; 0 ; 0
3910350293 ; 2.14595 ; 3.30475 ; 0 ; 0
3910350453 ; 2.10212 ; 3.30475 ; 0 ; 0
3910350613 ; 2.13012 ; 3.30475 ; 0 ; 0
3910350773 ; 2.13255 ; 3.30475 ; 0 ; 0
3910350933 ; 2.15812 ; 3.30475 ; 0 ; 0
3910351093 ; 2.14229 ; 3.30475 ; 0 ; 0
3910351253 ; 2.11673 ; 3.30475 ; 0 ; 0
3910351413 ; 2.11186 ; 3.30475 ; 0 ; 0
3910351573 ; 2.14716 ; 3.30475 ; 0 ; 0
3910351733 ; 2.13621 ; 3.30475 ; 0 ; 0
3910351893 ; 2.14229 ; 3.30475 ; 0 ; 0
3910352053 ; 2.10577 ; 3.30475 ; 0 ; 0
3910352213 ; 2.14716 ; 3.30475 ; 0 ; 0
3910352373 ; 2.1289 ; 3.30475 ; 0 ; 0
3910352533 ; 2.15812 ; 3.30475 ; 0 ; 0
3910352693 ; 2.12525 ; 3.30475 ; 0 ; 0
3910352853 ; 2.12281 ; 3.30475 ; 0 ; 0
3910353013 ; 2.10455 ; 3.30475 ; 0 ; 0
3910353173 ; 2.14473 ; 3.30475 ; 0 ; 0
3910353333 ; 2.14229 ; 3.30475 ; 0 ; 0
3910353493 ; 2.1569 ; 3.30475 ; 0 ; 0
3910353653 ; 2.09116 ; 3.30475 ; 0 ; 0
3910353813 ; 2.14473 ; 3.30475 ; 0 ; 0
3910353973 ; 2.13012 ; 3.30475 ; 0 ; 0
3910354133 ; 2.12038 ; 3.30475 ; 0 ; 0
3910354293 ; 2.15447 ; 3.30475 ; 0 ; 0
3910354453 ; 2.12647 ; 3.30475 ; 0 ; 0
3910354613 ; 2.11673 ; 3.30475 ; 0 ; 0
3910354773 ; 2.13377 ; 3.30475 ; 0 ; 0
3910354933 ; 2.14473 ; 3.30475 ; 0 ; 0
3910355093 ; 2.14595 ; 3.30475 ; 0 ; 0
3910355253 ; 2.14108 ; 3.30475 ; 0 ; 0
3910355413 ; 2.08994 ; 3.30475 ; 0 ; 0
3910355573 ; 2.14595 ; 3.30475 ; 0 ; 0
3910355733 ; 2.13499 ; 3.30475 ; 0 ; 0
3910355893 ; 2.14229 ; 3.30475 ; 0 ; 0
3910356053 ; 2.1216 ; 3.30475 ; 0 ; 0
3910356213 ; 2.13742 ; 3.30475 ; 0 ; 0
3910356373 ; 2.13134 ; 3.30475 ; 0 ; 0
3910356533 ; 2.14716 ; 3.30475 ; 0 ; 0
3910356693 ; 2.14838 ; 3.30475 ; 0 ; 0
3910356853 ; 2.12038 ; 3.30475 ; 0 ; 0
3910357013 ; 2.13377 ; 3.30475 ; 0 ; 0
3910357173 ; 2.1216 ; 3.30475 ; 0 ; 0
3910357333 ; 2.10942 ; 3.30475 ; 0 ; 0
3910357493 ; 2.15812 ; 3.30475 ; 0 ; 0
3910357653 ; 2.1289 ; 3.30475 ; 0 ; 0
3910357813 ; 2.13377 ; 3.30475 ; 0 ; 0
3910357973 ; 2.09116 ; 3.30475 ; 0 ; 0
3910358133 ; 2.13012 ; 3.30475 ; 0 ; 0
3910358293 ; 2.15569 ; 3.30475 ; 0 ; 0
3910358453 ; 2.11794 ; 3.30475 ; 0 ; 0
3910358613 ; 2.12647 ; 3.30475 ; 0 ; 0
3910358773 ; 2.1289 ; 3.30475 ; 0 ; 0
3910358933 ; 2.13621 ; 3.30475 ; 0 ; 0
3910359093 ; 2.13742 ; 3.30475 ; 0 ; 0
3910359253 ; 2.14229 ; 3.30475 ; 0 ; 0
3910359413 ; 2.13255 ; 3.30475 ; 0 ; 0
3910359573 ; 2.13012 ; 3.30475 ; 0 ; 0
3910359733 ; 2.11064 ; 3.30475 ; 0 ; 0
3910359893 ; 2.12038 ; 3.30475 ; 0 ; 0
3910360053 ; 2.11551 ; 3.30475 ; 0 ; 0
3910360213 ; 2.12647 ; 3.30475 ; 0 ; 0
3910360373 ; 2.08751 ; 3.30475 ; 0 ; 0
3910360533 ; 2.13134 ; 3.30475 ; 0 ; 0
3910360693 ; 2.1496 ; 3.30475 ; 0 ; 0
3910360853 ; 2.13621 ; 3.30475 ; 0 ; 0
3910361013 ; 2.16786 ; 3.30475 ; 0 ; 0
3910361173 ; 2.10212 ; 3.30475 ; 0 ; 0
3910361333 ; 2.13255 ; 3.30475 ; 0 ; 0
3910361493 ; 2.14595 ; 3.30475 ; 0 ; 0
3910361653 ; 2.14716 ; 3.30475 ; 0 ; 0
3910361813 ; 2.11307 ; 3.30475 ; 0 ; 0
3910361973 ; 2.12647 ; 3.30475 ; 0 ; 0
3910362133 ; 2.11307 ; 3.30475 ; 0 ; 0
3910362293 ; 2.12525 ; 3.30475 ; 0 ; 0
3910362453 ; 2.14108 ; 3.30475 ; 0 ; 0
3910362613 ; 2.08873 ; 3.30475 ; 0 ; 0
3910362773 ; 2.12647 ; 3.30475 ; 0 ; 0
3910362933 ; 2.0802 ; 3.30475 ; 0 ; 0
3910363093 ; 2.14716 ; 3.30475 ; 0 ; 0
3910363253 ; 2.17029 ; 3.30475 ; 0 ; 0
3910363413 ; 2.0936 ; 3.30475 ; 0 ; 0
3910363573 ; 2.14716 ; 3.30475 ; 0 ; 0
3910363733 ; 2.09603 ; 3.30475 ; 0 ; 0
3910363893 ; 2.14229 ; 3.30475 ; 0 ; 0
3910364053 ; 2.12768 ; 3.30475 ; 0 ; 0
3910364213 ; 2.13499 ; 3.30475 ; 0 ; 0
3910364373 ; 2.13864 ; 3.30475 ; 0 ; 0
3910364533 ; 2.13255 ; 3.30475 ; 0 ; 0
3910364693 ; 2.1289 ; 3.30475 ; 0 ; 0
3910364853 ; 2.12647 ; 3.30475 ; 0 ; 0
3910365013 ; 2.14229 ; 3.30475 ; 0 ; 0
3910365173 ; 2.1289 ; 3.30475 ; 0 ; 0
3910365333 ; 2.11186 ; 3.30475 ; 0 ; 0
3910365493 ; 2.1216 ; 3.30475 ; 0 ; 0
3910365653 ; 2.12647 ; 3.30475 ; 0 ; 0
3910365813 ; 2.13012 ; 3.30475 ; 0 ; 0
3910365973 ; 2.10577 ; 3.30475 ; 0 ; 0
3910366133 ; 2.11673 ; 3.30475 ; 0 ; 0
3910366293 ; 2.12525 ; 3.30475 ; 0 ; 0
3910366453 ; 2.12038 ; 3.30475 ; 0 ; 0
3910366613 ; 2.13864 ; 3.30475 ; 0 ; 0
3910366773 ; 2.14716 ; 3.30475 ; 0 ; 0
3910366933 ; 2.0802 ; 3.30475 ; 0 ; 0
3910367093 ; 2.11429 ; 3.30475 ; 0 ; 0
3910367253 ; 2.11916 ; 3.30475 ; 0 ; 0
3910367413 ; 2.12281 ; 3.30475 ; 0 ; 0
3910367573 ; 2.14351 ; 3.30475 ; 0 ; 0
3910367733 ; 2.1216 ; 3.30475 ; 0 ; 0
3910367893 ; 2.11673 ; 3.30475 ; 0 ; 0
3910368053 ; 2.12281 ; 3.30475 ; 0 ; 0
3910368213 ; 2.13864 ; 3.30475 ; 0 ; 0
3910368373 ; 2.14351 ; 3.30475 ; 0 ; 0
3910368533 ; 2.1216 ; 3.30475 ; 0 ; 0
3910368693 ; 2.13986 ; 3.30475 ; 0 ; 0
3910368853 ; 2.09725 ; 3.30475 ; 0 ; 0
3910369013 ; 2.15203 ; 3.30475 ; 0 ; 0
3910369173 ; 2.15082 ; 3.30475 ; 0 ; 0
3910369333 ; 2.12525 ; 3.30475 ; 0 ; 0
3910369493 ; 2.13621 ; 3.30475 ; 0 ; 0
3910369653 ; 2.14229 ; 3.30475 ; 0 ; 0
3910369813 ; 2.10699 ; 3.30475 ; 0 ; 0
3910369973 ; 2.14838 ; 3.30475 ; 0 ; 0
3910370133 ; 2.11794 ; 3.30475 ; 0 ; 0
3910370293 ; 2.09603 ; 3.30475 ; 0 ; 0
3910370453 ; 2.15569 ; 3.30475 ; 0 ; 0
3910370613 ; 2.11673 ; 3.30475 ; 0 ; 0
3910370773 ; 2.13621 ; 3.30475 ; 0 ; 0
3910370933 ; 2.17273 ; 3.30475 ; 0 ; 0
3910371093 ; 2.08264 ; 3.30475 ; 0 ; 0
